Block Name	Row ID	avg(attribute)	avg(displacement (0))	avg(displacement (1))	avg(displacement (2))	avg(displacement (Magnitude))	avg(strain(z,z))	avg(vtkOriginalPointIds)	avg(vtkValidPointMask)	avg(X)	avg(Y)	avg(Z)	max(attribute)	max(displacement (0))	max(displacement (1))	max(displacement (2))	max(displacement (Magnitude))	max(strain(z,z))	max(vtkOriginalPointIds)	max(vtkValidPointMask)	max(X)	max(Y)	max(Z)	med(attribute)	med(displacement (0))	med(displacement (1))	med(displacement (2))	med(displacement (Magnitude))	med(strain(z,z))	med(vtkOriginalPointIds)	med(vtkValidPointMask)	med(X)	med(Y)	med(Z)	min(attribute)	min(displacement (0))	min(displacement (1))	min(displacement (2))	min(displacement (Magnitude))	min(strain(z,z))	min(vtkOriginalPointIds)	min(vtkValidPointMask)	min(X)	min(Y)	min(Z)	N	q1(attribute)	q1(displacement (0))	q1(displacement (1))	q1(displacement (2))	q1(displacement (Magnitude))	q1(strain(z,z))	q1(vtkOriginalPointIds)	q1(vtkValidPointMask)	q1(X)	q1(Y)	q1(Z)	q3(attribute)	q3(displacement (0))	q3(displacement (1))	q3(displacement (2))	q3(displacement (Magnitude))	q3(strain(z,z))	q3(vtkOriginalPointIds)	q3(vtkValidPointMask)	q3(X)	q3(Y)	q3(Z)	std(attribute)	std(displacement (0))	std(displacement (1))	std(displacement (2))	std(displacement (Magnitude))	std(strain(z,z))	std(vtkOriginalPointIds)	std(vtkValidPointMask)	std(X)	std(Y)	std(Z)	sum(attribute)	sum(displacement (0))	sum(displacement (1))	sum(displacement (2))	sum(displacement (Magnitude))	sum(strain(z,z))	sum(vtkOriginalPointIds)	sum(vtkValidPointMask)	sum(X)	sum(Y)	sum(Z)	Time	vtkValidPointMask
stats	27	1.000000e+00	-4.111924e-02	8.143349e-08	8.917628e-03	4.207513e-02	2.180152e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-4.111924e-02	8.143349e-08	8.917628e-03	4.207513e-02	2.180152e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-4.111924e-02	8.143349e-08	8.917628e-03	4.207513e-02	2.180152e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-4.111924e-02	8.143349e-08	8.917628e-03	4.207513e-02	2.180152e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-4.111924e-02	8.143349e-08	8.917628e-03	4.207513e-02	2.180152e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-4.111924e-02	8.143349e-08	8.917628e-03	4.207513e-02	2.180152e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-4.111924e-02	8.143349e-08	8.917628e-03	4.207513e-02	2.180152e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	2.551000e-01	1
stats	28	1.000000e+00	-3.982566e-02	-4.793021e-08	8.546424e-03	4.073235e-02	1.833417e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.982566e-02	-4.793021e-08	8.546424e-03	4.073235e-02	1.833417e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.982566e-02	-4.793021e-08	8.546424e-03	4.073235e-02	1.833417e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.982566e-02	-4.793021e-08	8.546424e-03	4.073235e-02	1.833417e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-3.982566e-02	-4.793021e-08	8.546424e-03	4.073235e-02	1.833417e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.982566e-02	-4.793021e-08	8.546424e-03	4.073235e-02	1.833417e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-3.982566e-02	-4.793021e-08	8.546424e-03	4.073235e-02	1.833417e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	2.646000e-01	1
stats	29	1.000000e+00	-3.853355e-02	4.140768e-06	8.173754e-03	3.939092e-02	1.993285e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.853355e-02	4.140768e-06	8.173754e-03	3.939092e-02	1.993285e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.853355e-02	4.140768e-06	8.173754e-03	3.939092e-02	1.993285e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.853355e-02	4.140768e-06	8.173754e-03	3.939092e-02	1.993285e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-3.853355e-02	4.140768e-06	8.173754e-03	3.939092e-02	1.993285e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.853355e-02	4.140768e-06	8.173754e-03	3.939092e-02	1.993285e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-3.853355e-02	4.140768e-06	8.173754e-03	3.939092e-02	1.993285e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	2.740000e-01	1
stats	30	1.000000e+00	-3.723442e-02	-3.068636e-06	7.796430e-03	3.804190e-02	1.785077e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.723442e-02	-3.068636e-06	7.796430e-03	3.804190e-02	1.785077e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.723442e-02	-3.068636e-06	7.796430e-03	3.804190e-02	1.785077e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.723442e-02	-3.068636e-06	7.796430e-03	3.804190e-02	1.785077e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-3.723442e-02	-3.068636e-06	7.796430e-03	3.804190e-02	1.785077e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.723442e-02	-3.068636e-06	7.796430e-03	3.804190e-02	1.785077e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-3.723442e-02	-3.068636e-06	7.796430e-03	3.804190e-02	1.785077e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	2.835000e-01	1
stats	31	1.000000e+00	-3.595258e-02	-6.132452e-08	7.426721e-03	3.671164e-02	1.748121e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.595258e-02	-6.132452e-08	7.426721e-03	3.671164e-02	1.748121e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.595258e-02	-6.132452e-08	7.426721e-03	3.671164e-02	1.748121e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.595258e-02	-6.132452e-08	7.426721e-03	3.671164e-02	1.748121e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-3.595258e-02	-6.132452e-08	7.426721e-03	3.671164e-02	1.748121e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.595258e-02	-6.132452e-08	7.426721e-03	3.671164e-02	1.748121e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-3.595258e-02	-6.132452e-08	7.426721e-03	3.671164e-02	1.748121e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	2.929000e-01	1
stats	32	1.000000e+00	-3.466554e-02	-7.216754e-07	7.052336e-03	3.537563e-02	1.602528e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.466554e-02	-7.216754e-07	7.052336e-03	3.537563e-02	1.602528e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.466554e-02	-7.216754e-07	7.052336e-03	3.537563e-02	1.602528e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.466554e-02	-7.216754e-07	7.052336e-03	3.537563e-02	1.602528e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-3.466554e-02	-7.216754e-07	7.052336e-03	3.537563e-02	1.602528e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.466554e-02	-7.216754e-07	7.052336e-03	3.537563e-02	1.602528e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-3.466554e-02	-7.216754e-07	7.052336e-03	3.537563e-02	1.602528e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.024000e-01	1
stats	33	1.000000e+00	-3.337709e-02	2.555378e-06	6.684402e-03	3.403985e-02	1.614400e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.337709e-02	2.555378e-06	6.684402e-03	3.403985e-02	1.614400e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.337709e-02	2.555378e-06	6.684402e-03	3.403985e-02	1.614400e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.337709e-02	2.555378e-06	6.684402e-03	3.403985e-02	1.614400e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-3.337709e-02	2.555378e-06	6.684402e-03	3.403985e-02	1.614400e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.337709e-02	2.555378e-06	6.684402e-03	3.403985e-02	1.614400e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-3.337709e-02	2.555378e-06	6.684402e-03	3.403985e-02	1.614400e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.118000e-01	1
stats	34	1.000000e+00	-3.208393e-02	5.367427e-06	6.311939e-03	3.269892e-02	1.467269e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.208393e-02	5.367427e-06	6.311939e-03	3.269892e-02	1.467269e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.208393e-02	5.367427e-06	6.311939e-03	3.269892e-02	1.467269e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.208393e-02	5.367427e-06	6.311939e-03	3.269892e-02	1.467269e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-3.208393e-02	5.367427e-06	6.311939e-03	3.269892e-02	1.467269e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.208393e-02	5.367427e-06	6.311939e-03	3.269892e-02	1.467269e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-3.208393e-02	5.367427e-06	6.311939e-03	3.269892e-02	1.467269e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.213000e-01	1
stats	35	1.000000e+00	-3.079255e-02	-1.833087e-06	5.936315e-03	3.135954e-02	1.189223e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.079255e-02	-1.833087e-06	5.936315e-03	3.135954e-02	1.189223e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.079255e-02	-1.833087e-06	5.936315e-03	3.135954e-02	1.189223e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.079255e-02	-1.833087e-06	5.936315e-03	3.135954e-02	1.189223e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-3.079255e-02	-1.833087e-06	5.936315e-03	3.135954e-02	1.189223e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-3.079255e-02	-1.833087e-06	5.936315e-03	3.135954e-02	1.189223e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-3.079255e-02	-1.833087e-06	5.936315e-03	3.135954e-02	1.189223e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.307000e-01	1
stats	36	1.000000e+00	-2.951633e-02	-3.344486e-07	5.564799e-03	3.003633e-02	1.339192e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.951633e-02	-3.344486e-07	5.564799e-03	3.003633e-02	1.339192e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.951633e-02	-3.344486e-07	5.564799e-03	3.003633e-02	1.339192e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.951633e-02	-3.344486e-07	5.564799e-03	3.003633e-02	1.339192e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-2.951633e-02	-3.344486e-07	5.564799e-03	3.003633e-02	1.339192e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.951633e-02	-3.344486e-07	5.564799e-03	3.003633e-02	1.339192e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-2.951633e-02	-3.344486e-07	5.564799e-03	3.003633e-02	1.339192e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.402000e-01	1
stats	37	1.000000e+00	-2.822111e-02	7.304154e-06	5.193561e-03	2.869502e-02	1.276369e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.822111e-02	7.304154e-06	5.193561e-03	2.869502e-02	1.276369e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.822111e-02	7.304154e-06	5.193561e-03	2.869502e-02	1.276369e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.822111e-02	7.304154e-06	5.193561e-03	2.869502e-02	1.276369e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-2.822111e-02	7.304154e-06	5.193561e-03	2.869502e-02	1.276369e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.822111e-02	7.304154e-06	5.193561e-03	2.869502e-02	1.276369e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-2.822111e-02	7.304154e-06	5.193561e-03	2.869502e-02	1.276369e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.496000e-01	1
stats	38	1.000000e+00	-2.693568e-02	7.670125e-06	4.822493e-03	2.736398e-02	1.147488e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.693568e-02	7.670125e-06	4.822493e-03	2.736398e-02	1.147488e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.693568e-02	7.670125e-06	4.822493e-03	2.736398e-02	1.147488e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.693568e-02	7.670125e-06	4.822493e-03	2.736398e-02	1.147488e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-2.693568e-02	7.670125e-06	4.822493e-03	2.736398e-02	1.147488e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.693568e-02	7.670125e-06	4.822493e-03	2.736398e-02	1.147488e-04	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-2.693568e-02	7.670125e-06	4.822493e-03	2.736398e-02	1.147488e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.590000e-01	1
stats	39	1.000000e+00	-2.564097e-02	2.311586e-06	4.447562e-03	2.602384e-02	9.268570e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.564097e-02	2.311586e-06	4.447562e-03	2.602384e-02	9.268570e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.564097e-02	2.311586e-06	4.447562e-03	2.602384e-02	9.268570e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.564097e-02	2.311586e-06	4.447562e-03	2.602384e-02	9.268570e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-2.564097e-02	2.311586e-06	4.447562e-03	2.602384e-02	9.268570e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.564097e-02	2.311586e-06	4.447562e-03	2.602384e-02	9.268570e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-2.564097e-02	2.311586e-06	4.447562e-03	2.602384e-02	9.268570e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.685000e-01	1
stats	40	1.000000e+00	-2.435647e-02	-7.642922e-06	4.075577e-03	2.469510e-02	9.848144e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.435647e-02	-7.642922e-06	4.075577e-03	2.469510e-02	9.848144e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.435647e-02	-7.642922e-06	4.075577e-03	2.469510e-02	9.848144e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.435647e-02	-7.642922e-06	4.075577e-03	2.469510e-02	9.848144e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-2.435647e-02	-7.642922e-06	4.075577e-03	2.469510e-02	9.848144e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.435647e-02	-7.642922e-06	4.075577e-03	2.469510e-02	9.848144e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-2.435647e-02	-7.642922e-06	4.075577e-03	2.469510e-02	9.848144e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.779000e-01	1
stats	41	1.000000e+00	-2.306789e-02	2.454983e-06	3.705111e-03	2.336355e-02	8.972992e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.306789e-02	2.454983e-06	3.705111e-03	2.336355e-02	8.972992e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.306789e-02	2.454983e-06	3.705111e-03	2.336355e-02	8.972992e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.306789e-02	2.454983e-06	3.705111e-03	2.336355e-02	8.972992e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-2.306789e-02	2.454983e-06	3.705111e-03	2.336355e-02	8.972992e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.306789e-02	2.454983e-06	3.705111e-03	2.336355e-02	8.972992e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-2.306789e-02	2.454983e-06	3.705111e-03	2.336355e-02	8.972992e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.874000e-01	1
stats	42	1.000000e+00	-2.177430e-02	-6.741080e-07	3.330055e-03	2.202747e-02	7.397343e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.177430e-02	-6.741080e-07	3.330055e-03	2.202747e-02	7.397343e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.177430e-02	-6.741080e-07	3.330055e-03	2.202747e-02	7.397343e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.177430e-02	-6.741080e-07	3.330055e-03	2.202747e-02	7.397343e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-2.177430e-02	-6.741080e-07	3.330055e-03	2.202747e-02	7.397343e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.177430e-02	-6.741080e-07	3.330055e-03	2.202747e-02	7.397343e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-2.177430e-02	-6.741080e-07	3.330055e-03	2.202747e-02	7.397343e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	3.968000e-01	1
stats	43	1.000000e+00	-2.048000e-02	4.849550e-07	2.959934e-03	2.069279e-02	6.582167e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.048000e-02	4.849550e-07	2.959934e-03	2.069279e-02	6.582167e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.048000e-02	4.849550e-07	2.959934e-03	2.069279e-02	6.582167e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.048000e-02	4.849550e-07	2.959934e-03	2.069279e-02	6.582167e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-2.048000e-02	4.849550e-07	2.959934e-03	2.069279e-02	6.582167e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-2.048000e-02	4.849550e-07	2.959934e-03	2.069279e-02	6.582167e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-2.048000e-02	4.849550e-07	2.959934e-03	2.069279e-02	6.582167e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	4.063000e-01	1
stats	44	1.000000e+00	-1.919314e-02	-8.327658e-07	2.586625e-03	1.936665e-02	5.589337e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.919314e-02	-8.327658e-07	2.586625e-03	1.936665e-02	5.589337e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.919314e-02	-8.327658e-07	2.586625e-03	1.936665e-02	5.589337e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.919314e-02	-8.327658e-07	2.586625e-03	1.936665e-02	5.589337e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-1.919314e-02	-8.327658e-07	2.586625e-03	1.936665e-02	5.589337e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.919314e-02	-8.327658e-07	2.586625e-03	1.936665e-02	5.589337e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.919314e-02	-8.327658e-07	2.586625e-03	1.936665e-02	5.589337e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	4.157000e-01	1
stats	45	1.000000e+00	-1.790887e-02	2.797082e-06	2.215283e-03	1.804536e-02	5.176754e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.790887e-02	2.797082e-06	2.215283e-03	1.804536e-02	5.176754e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.790887e-02	2.797082e-06	2.215283e-03	1.804536e-02	5.176754e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.790887e-02	2.797082e-06	2.215283e-03	1.804536e-02	5.176754e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-1.790887e-02	2.797082e-06	2.215283e-03	1.804536e-02	5.176754e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.790887e-02	2.797082e-06	2.215283e-03	1.804536e-02	5.176754e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.790887e-02	2.797082e-06	2.215283e-03	1.804536e-02	5.176754e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	4.252000e-01	1
stats	46	1.000000e+00	-1.661756e-02	3.406988e-07	1.841853e-03	1.671932e-02	4.016218e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.661756e-02	3.406988e-07	1.841853e-03	1.671932e-02	4.016218e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.661756e-02	3.406988e-07	1.841853e-03	1.671932e-02	4.016218e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.661756e-02	3.406988e-07	1.841853e-03	1.671932e-02	4.016218e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1.000000e+00	1	-1.661756e-02	3.406988e-07	1.841853e-03	1.671932e-02	4.016218e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	1	-1.661756e-02	3.406988e-07	1.841853e-03	1.671932e-02	4.016218e-05	0	1	6.350000e+00	0.000000e+00	4.400000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.661756e-02	3.406988e-07	1.841853e-03	1.671932e-02	4.016218e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.400000e+01	4.346000e-01	1
