Block Name	Row ID	avg(attribute)	avg(displacement (0))	avg(displacement (1))	avg(displacement (2))	avg(displacement (Magnitude))	avg(strain(z,z))	avg(vtkOriginalPointIds)	avg(vtkValidPointMask)	avg(X)	avg(Y)	avg(Z)	max(attribute)	max(displacement (0))	max(displacement (1))	max(displacement (2))	max(displacement (Magnitude))	max(strain(z,z))	max(vtkOriginalPointIds)	max(vtkValidPointMask)	max(X)	max(Y)	max(Z)	med(attribute)	med(displacement (0))	med(displacement (1))	med(displacement (2))	med(displacement (Magnitude))	med(strain(z,z))	med(vtkOriginalPointIds)	med(vtkValidPointMask)	med(X)	med(Y)	med(Z)	min(attribute)	min(displacement (0))	min(displacement (1))	min(displacement (2))	min(displacement (Magnitude))	min(strain(z,z))	min(vtkOriginalPointIds)	min(vtkValidPointMask)	min(X)	min(Y)	min(Z)	N	q1(attribute)	q1(displacement (0))	q1(displacement (1))	q1(displacement (2))	q1(displacement (Magnitude))	q1(strain(z,z))	q1(vtkOriginalPointIds)	q1(vtkValidPointMask)	q1(X)	q1(Y)	q1(Z)	q3(attribute)	q3(displacement (0))	q3(displacement (1))	q3(displacement (2))	q3(displacement (Magnitude))	q3(strain(z,z))	q3(vtkOriginalPointIds)	q3(vtkValidPointMask)	q3(X)	q3(Y)	q3(Z)	std(attribute)	std(displacement (0))	std(displacement (1))	std(displacement (2))	std(displacement (Magnitude))	std(strain(z,z))	std(vtkOriginalPointIds)	std(vtkValidPointMask)	std(X)	std(Y)	std(Z)	sum(attribute)	sum(displacement (0))	sum(displacement (1))	sum(displacement (2))	sum(displacement (Magnitude))	sum(strain(z,z))	sum(vtkOriginalPointIds)	sum(vtkValidPointMask)	sum(X)	sum(Y)	sum(Z)	Time	vtkValidPointMask
stats	44	1.000000e+00	-1.789658e-02	8.895136e-07	2.500068e-03	1.807036e-02	5.661980e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.789658e-02	8.895136e-07	2.500068e-03	1.807036e-02	5.661980e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.789658e-02	8.895136e-07	2.500068e-03	1.807036e-02	5.661980e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.789658e-02	8.895136e-07	2.500068e-03	1.807036e-02	5.661980e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-1.789658e-02	8.895136e-07	2.500068e-03	1.807036e-02	5.661980e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.789658e-02	8.895136e-07	2.500068e-03	1.807036e-02	5.661980e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.789658e-02	8.895136e-07	2.500068e-03	1.807036e-02	5.661980e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	4.157000e-01	1
stats	45	1.000000e+00	-1.669846e-02	1.782416e-06	2.140255e-03	1.683506e-02	5.246593e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.669846e-02	1.782416e-06	2.140255e-03	1.683506e-02	5.246593e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.669846e-02	1.782416e-06	2.140255e-03	1.683506e-02	5.246593e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.669846e-02	1.782416e-06	2.140255e-03	1.683506e-02	5.246593e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-1.669846e-02	1.782416e-06	2.140255e-03	1.683506e-02	5.246593e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.669846e-02	1.782416e-06	2.140255e-03	1.683506e-02	5.246593e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.669846e-02	1.782416e-06	2.140255e-03	1.683506e-02	5.246593e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	4.252000e-01	1
stats	46	1.000000e+00	-1.549298e-02	8.481163e-07	1.779912e-03	1.559489e-02	4.127561e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.549298e-02	8.481163e-07	1.779912e-03	1.559489e-02	4.127561e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.549298e-02	8.481163e-07	1.779912e-03	1.559489e-02	4.127561e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.549298e-02	8.481163e-07	1.779912e-03	1.559489e-02	4.127561e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-1.549298e-02	8.481163e-07	1.779912e-03	1.559489e-02	4.127561e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.549298e-02	8.481163e-07	1.779912e-03	1.559489e-02	4.127561e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.549298e-02	8.481163e-07	1.779912e-03	1.559489e-02	4.127561e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	4.346000e-01	1
stats	47	1.000000e+00	-1.429025e-02	-6.116543e-07	1.421632e-03	1.436079e-02	3.320273e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.429025e-02	-6.116543e-07	1.421632e-03	1.436079e-02	3.320273e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.429025e-02	-6.116543e-07	1.421632e-03	1.436079e-02	3.320273e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.429025e-02	-6.116543e-07	1.421632e-03	1.436079e-02	3.320273e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-1.429025e-02	-6.116543e-07	1.421632e-03	1.436079e-02	3.320273e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.429025e-02	-6.116543e-07	1.421632e-03	1.436079e-02	3.320273e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.429025e-02	-6.116543e-07	1.421632e-03	1.436079e-02	3.320273e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	4.441000e-01	1
stats	48	1.000000e+00	-1.308840e-02	1.690445e-06	1.060052e-03	1.313125e-02	2.564810e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.308840e-02	1.690445e-06	1.060052e-03	1.313125e-02	2.564810e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.308840e-02	1.690445e-06	1.060052e-03	1.313125e-02	2.564810e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.308840e-02	1.690445e-06	1.060052e-03	1.313125e-02	2.564810e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-1.308840e-02	1.690445e-06	1.060052e-03	1.313125e-02	2.564810e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.308840e-02	1.690445e-06	1.060052e-03	1.313125e-02	2.564810e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.308840e-02	1.690445e-06	1.060052e-03	1.313125e-02	2.564810e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	4.535000e-01	1
stats	49	1.000000e+00	-1.188536e-02	2.257160e-06	7.005731e-04	1.190599e-02	1.971453e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.188536e-02	2.257160e-06	7.005731e-04	1.190599e-02	1.971453e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.188536e-02	2.257160e-06	7.005731e-04	1.190599e-02	1.971453e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.188536e-02	2.257160e-06	7.005731e-04	1.190599e-02	1.971453e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-1.188536e-02	2.257160e-06	7.005731e-04	1.190599e-02	1.971453e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.188536e-02	2.257160e-06	7.005731e-04	1.190599e-02	1.971453e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.188536e-02	2.257160e-06	7.005731e-04	1.190599e-02	1.971453e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	4.630000e-01	1
stats	50	1.000000e+00	-1.068189e-02	3.435257e-06	3.415082e-04	1.068735e-02	1.120850e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.068189e-02	3.435257e-06	3.415082e-04	1.068735e-02	1.120850e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.068189e-02	3.435257e-06	3.415082e-04	1.068735e-02	1.120850e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.068189e-02	3.435257e-06	3.415082e-04	1.068735e-02	1.120850e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-1.068189e-02	3.435257e-06	3.415082e-04	1.068735e-02	1.120850e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.068189e-02	3.435257e-06	3.415082e-04	1.068735e-02	1.120850e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.068189e-02	3.435257e-06	3.415082e-04	1.068735e-02	1.120850e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	4.724000e-01	1
stats	51	1.000000e+00	-9.479185e-03	5.384605e-07	-1.780753e-05	9.479202e-03	-6.699219e-06	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-9.479185e-03	5.384605e-07	-1.780753e-05	9.479202e-03	-6.699219e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-9.479185e-03	5.384605e-07	-1.780753e-05	9.479202e-03	-6.699219e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-9.479185e-03	5.384605e-07	-1.780753e-05	9.479202e-03	-6.699219e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-9.479185e-03	5.384605e-07	-1.780753e-05	9.479202e-03	-6.699219e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-9.479185e-03	5.384605e-07	-1.780753e-05	9.479202e-03	-6.699219e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-9.479185e-03	5.384605e-07	-1.780753e-05	9.479202e-03	-6.699219e-06	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	4.819000e-01	1
stats	52	1.000000e+00	-8.276878e-03	-5.571341e-06	-3.775763e-04	8.285488e-03	-9.570126e-06	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-8.276878e-03	-5.571341e-06	-3.775763e-04	8.285488e-03	-9.570126e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-8.276878e-03	-5.571341e-06	-3.775763e-04	8.285488e-03	-9.570126e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-8.276878e-03	-5.571341e-06	-3.775763e-04	8.285488e-03	-9.570126e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-8.276878e-03	-5.571341e-06	-3.775763e-04	8.285488e-03	-9.570126e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-8.276878e-03	-5.571341e-06	-3.775763e-04	8.285488e-03	-9.570126e-06	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-8.276878e-03	-5.571341e-06	-3.775763e-04	8.285488e-03	-9.570126e-06	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	4.913000e-01	1
stats	53	1.000000e+00	-7.072170e-03	-1.490587e-06	-7.359726e-04	7.110362e-03	-1.699553e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-7.072170e-03	-1.490587e-06	-7.359726e-04	7.110362e-03	-1.699553e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-7.072170e-03	-1.490587e-06	-7.359726e-04	7.110362e-03	-1.699553e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-7.072170e-03	-1.490587e-06	-7.359726e-04	7.110362e-03	-1.699553e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-7.072170e-03	-1.490587e-06	-7.359726e-04	7.110362e-03	-1.699553e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-7.072170e-03	-1.490587e-06	-7.359726e-04	7.110362e-03	-1.699553e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-7.072170e-03	-1.490587e-06	-7.359726e-04	7.110362e-03	-1.699553e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.008000e-01	1
stats	54	1.000000e+00	-5.871163e-03	1.614829e-06	-1.095764e-03	5.972542e-03	-2.508440e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-5.871163e-03	1.614829e-06	-1.095764e-03	5.972542e-03	-2.508440e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-5.871163e-03	1.614829e-06	-1.095764e-03	5.972542e-03	-2.508440e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-5.871163e-03	1.614829e-06	-1.095764e-03	5.972542e-03	-2.508440e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-5.871163e-03	1.614829e-06	-1.095764e-03	5.972542e-03	-2.508440e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-5.871163e-03	1.614829e-06	-1.095764e-03	5.972542e-03	-2.508440e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-5.871163e-03	1.614829e-06	-1.095764e-03	5.972542e-03	-2.508440e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.102000e-01	1
stats	55	1.000000e+00	-4.668360e-03	-7.357111e-07	-1.455427e-03	4.889974e-03	-3.590599e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-4.668360e-03	-7.357111e-07	-1.455427e-03	4.889974e-03	-3.590599e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-4.668360e-03	-7.357111e-07	-1.455427e-03	4.889974e-03	-3.590599e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-4.668360e-03	-7.357111e-07	-1.455427e-03	4.889974e-03	-3.590599e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-4.668360e-03	-7.357111e-07	-1.455427e-03	4.889974e-03	-3.590599e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-4.668360e-03	-7.357111e-07	-1.455427e-03	4.889974e-03	-3.590599e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-4.668360e-03	-7.357111e-07	-1.455427e-03	4.889974e-03	-3.590599e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.197000e-01	1
stats	56	1.000000e+00	-3.465418e-03	7.930739e-07	-1.815518e-03	3.912190e-03	-4.275989e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-3.465418e-03	7.930739e-07	-1.815518e-03	3.912190e-03	-4.275989e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-3.465418e-03	7.930739e-07	-1.815518e-03	3.912190e-03	-4.275989e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-3.465418e-03	7.930739e-07	-1.815518e-03	3.912190e-03	-4.275989e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-3.465418e-03	7.930739e-07	-1.815518e-03	3.912190e-03	-4.275989e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-3.465418e-03	7.930739e-07	-1.815518e-03	3.912190e-03	-4.275989e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-3.465418e-03	7.930739e-07	-1.815518e-03	3.912190e-03	-4.275989e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.291000e-01	1
stats	57	1.000000e+00	-2.261223e-03	-1.157989e-07	-2.174702e-03	3.137269e-03	-5.096040e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-2.261223e-03	-1.157989e-07	-2.174702e-03	3.137269e-03	-5.096040e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-2.261223e-03	-1.157989e-07	-2.174702e-03	3.137269e-03	-5.096040e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-2.261223e-03	-1.157989e-07	-2.174702e-03	3.137269e-03	-5.096040e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-2.261223e-03	-1.157989e-07	-2.174702e-03	3.137269e-03	-5.096040e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-2.261223e-03	-1.157989e-07	-2.174702e-03	3.137269e-03	-5.096040e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-2.261223e-03	-1.157989e-07	-2.174702e-03	3.137269e-03	-5.096040e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.386000e-01	1
stats	58	1.000000e+00	-1.059617e-03	-2.879791e-07	-2.534070e-03	2.746689e-03	-5.995673e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.059617e-03	-2.879791e-07	-2.534070e-03	2.746689e-03	-5.995673e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.059617e-03	-2.879791e-07	-2.534070e-03	2.746689e-03	-5.995673e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.059617e-03	-2.879791e-07	-2.534070e-03	2.746689e-03	-5.995673e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	-1.059617e-03	-2.879791e-07	-2.534070e-03	2.746689e-03	-5.995673e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	-1.059617e-03	-2.879791e-07	-2.534070e-03	2.746689e-03	-5.995673e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.059617e-03	-2.879791e-07	-2.534070e-03	2.746689e-03	-5.995673e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.480000e-01	1
stats	59	1.000000e+00	1.438934e-04	-2.774589e-06	-2.893346e-03	2.896923e-03	-6.875521e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	1.438934e-04	-2.774589e-06	-2.893346e-03	2.896923e-03	-6.875521e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	1.438934e-04	-2.774589e-06	-2.893346e-03	2.896923e-03	-6.875521e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	1.438934e-04	-2.774589e-06	-2.893346e-03	2.896923e-03	-6.875521e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	1.438934e-04	-2.774589e-06	-2.893346e-03	2.896923e-03	-6.875521e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	1.438934e-04	-2.774589e-06	-2.893346e-03	2.896923e-03	-6.875521e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.438934e-04	-2.774589e-06	-2.893346e-03	2.896923e-03	-6.875521e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.575000e-01	1
stats	60	1.000000e+00	1.345253e-03	-1.724901e-06	-3.253093e-03	3.520273e-03	-7.745744e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	1.345253e-03	-1.724901e-06	-3.253093e-03	3.520273e-03	-7.745744e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	1.345253e-03	-1.724901e-06	-3.253093e-03	3.520273e-03	-7.745744e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	1.345253e-03	-1.724901e-06	-3.253093e-03	3.520273e-03	-7.745744e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	1.345253e-03	-1.724901e-06	-3.253093e-03	3.520273e-03	-7.745744e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	1.345253e-03	-1.724901e-06	-3.253093e-03	3.520273e-03	-7.745744e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.345253e-03	-1.724901e-06	-3.253093e-03	3.520273e-03	-7.745744e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.669000e-01	1
stats	61	1.000000e+00	2.548542e-03	-1.860070e-06	-3.612595e-03	4.421076e-03	-8.657091e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	2.548542e-03	-1.860070e-06	-3.612595e-03	4.421076e-03	-8.657091e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	2.548542e-03	-1.860070e-06	-3.612595e-03	4.421076e-03	-8.657091e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	2.548542e-03	-1.860070e-06	-3.612595e-03	4.421076e-03	-8.657091e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	2.548542e-03	-1.860070e-06	-3.612595e-03	4.421076e-03	-8.657091e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	2.548542e-03	-1.860070e-06	-3.612595e-03	4.421076e-03	-8.657091e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.548542e-03	-1.860070e-06	-3.612595e-03	4.421076e-03	-8.657091e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.764000e-01	1
stats	62	1.000000e+00	3.751430e-03	2.704913e-06	-3.972146e-03	5.463623e-03	-9.475380e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	3.751430e-03	2.704913e-06	-3.972146e-03	5.463623e-03	-9.475380e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	3.751430e-03	2.704913e-06	-3.972146e-03	5.463623e-03	-9.475380e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	3.751430e-03	2.704913e-06	-3.972146e-03	5.463623e-03	-9.475380e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	3.751430e-03	2.704913e-06	-3.972146e-03	5.463623e-03	-9.475380e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	3.751430e-03	2.704913e-06	-3.972146e-03	5.463623e-03	-9.475380e-05	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.751430e-03	2.704913e-06	-3.972146e-03	5.463623e-03	-9.475380e-05	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.858000e-01	1
stats	63	1.000000e+00	4.953756e-03	-2.545146e-06	-4.331281e-03	6.580251e-03	-1.032509e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	1	4.953756e-03	-2.545146e-06	-4.331281e-03	6.580251e-03	-1.032509e-04	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	4.953756e-03	-2.545146e-06	-4.331281e-03	6.580251e-03	-1.032509e-04	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	4.953756e-03	-2.545146e-06	-4.331281e-03	6.580251e-03	-1.032509e-04	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1.000000e+00	1	4.953756e-03	-2.545146e-06	-4.331281e-03	6.580251e-03	-1.032509e-04	0	1	6.350000e+00	0.000000e+00	4.250000e+01	1	4.953756e-03	-2.545146e-06	-4.331281e-03	6.580251e-03	-1.032509e-04	0	1	6.350000e+00	0.000000e+00	4.250000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.953756e-03	-2.545146e-06	-4.331281e-03	6.580251e-03	-1.032509e-04	0.000000e+00	1.000000e+00	6.350000e+00	0.000000e+00	4.250000e+01	5.953000e-01	1
